concept_id,concept_synonym_name,language_concept_id
4218805,Volume per unit mass per unit time (qualifier value),4180186
4218957,Kikuyu (ethnic group),4180186
4219475,Shona (ethnic group),4180186
4219735,Bantu (ethnic group),4180186
4221071,Buriats (ethnic group),4180186
4221073,Gypsy,4180186
4221073,Gypsies (ethnic group),4180186
4221462,Apostilb (qualifier value),4180186
4221856,Irula (ethnic group),4180186
4222837,Footcandle (qualifier value),4180186
4223319,Milligram/metre2,4180186
4223319,Milligram/meter2,4180186
4223319,mg/sq.m,4180186
4223319,Milligram/square meter (qualifier value),4180186
4223319,Milligram/square metre,4180186
4223319,Milligram/square meter,4180186
4223755,Imperial gallon (qualifier value),4180186
4224069,Swab - unit of product usage (qualifier value),4180186
4224069,Swabs,4180186
4224069,Swab,4180186
4224069,swab,4180186
4224556,Troland (qualifier value),4180186
4224736,Microgram/kilogram/day,4180186
4224736,Microgram/kilogram/day (qualifier value),4180186
4224736,ug/kg/day,4180186
4225662,Dropperful,4180186
4225662,Dropperful - unit of product usage (qualifier value),4180186
4226094,Glassful,4180186
4226094,Glassful - unit of product usage (qualifier value),4180186
4226150,Microgram/kilogram/hour,4180186
4226150,Microgram/kilogram/hour (qualifier value),4180186
4226151,Milligram/kilogram/hour (qualifier value),4180186
4226151,Milligram/kilogram/hour,4180186
4226152,Milligram/kilogram/minute,4180186
4226152,Milligram/kilogram/minute (qualifier value),4180186
4226153,Grams per kilogram per minute,4180186
4226153,Grams/kilogram/minute,4180186
4226153,Grams per kilogram per minute (qualifier value),4180186
4226153,gm/kg/min,4180186
4226259,Inhalation,4180186
4226259,Inhalation - unit of product usage (qualifier value),4180186
4226921,Pads,4180186
4226921,Pad - unit of product usage (qualifier value),4180186
4226921,Pad,4180186
4226921,pad,4180186
4227799,United States of America gallon (qualifier value),4180186
4227799,United States of America gallon,4180186
4227847,Drop - unit of product usage (qualifier value),4180186
4227847,Drop,4180186
4227847,Drops,4180186
4227847,Gtts,4180186
4228069,Abyssinians (Amharas) (ethnic group),4180186
4228325,Nanogram/kilogram/minute,4180186
4228325,Nanogram/kilogram/minute (qualifier value),4180186
4228326,Nanogram per kilogram per hour,4180186
4228326,Nanogram/kilogram/hour,4180186
4228326,Nanogram/kilogram/hour (qualifier value),4180186
4228602,Million units/day (qualifier value),4180186
4228602,Million units/day,4180186
4229453,Sudanese (ethnic group),4180186
4229603,Nigerians (ethnic group),4180186
4230598,microgram/ meter squared,4180186
4230598,Microgram/square meter (qualifier value),4180186
4230598,Microgram/square meter,4180186
4230598,microgram/ metre squared,4180186
4230598,Microgram/square metre,4180186
4230598,ug/m2,4180186
4231129,Alacaluf (ethnic group),4180186
4231242,"Surgically transgendered transsexual, female-to-male (finding)",4180186
4231846,Arabs (ethnic group),4180186
4233459,Grams/kilogram/hour,4180186
4233459,Grams per kilogram per hour,4180186
4233459,gm/kg/hr,4180186
4233459,Gram per kilogram per hour (qualifier value),4180186
4233459,Gram per kilogram per hour,4180186
4233496,Ghashgai (ethnic group),4180186
4234343,Palauans (ethnic group),4180186
4234363,Surgically transgendered transsexual (finding),4180186
4235089,Kilogram/liter,4180186
4235089,Kilogram/liter (qualifier value),4180186
4235089,Kilogram/litre,4180186
4235090,International units per gram,4180186
4235090,International units per gram (qualifier value),4180186
4235433,Tatars (ethnic group),4180186
4235464,Oraons (ethnic group),4180186
4236027,Gambians (ethnic group),4180186
4237214,New Britons (ethnic group),4180186
4240299,Liberians (ethnic group),4180186
4240732,Barundi (ethnic group),4180186
4241969,Syrians (ethnic group),4180186
4242388,Athabascans (ethnic group),4180186
4243164,Koreans (ethnic group),4180186
4244365,Senegalese (ethnic group),4180186
4244972,Kilogram/cubic metre,4180186
4244972,Kilogram/cubic meter (qualifier value),4180186
4244972,Kilogram/cubic meter,4180186
4244973,Decigram,4180186
4244973,Decigram (qualifier value),4180186
4244975,Per cubic millimeter,4180186
4244975,Per cubic millimeter (qualifier value),4180186
4244975,per cubic millimetre,4180186
4244976,Gram/milliliter (qualifier value),4180186
4244976,Gram/millilitre,4180186
4244976,Gram/milliliter,4180186
4244977,Unit/2 hours,4180186
4244977,Unit/2 hours (qualifier value),4180186
4244979,MU,4180186
4244979,Million unit (qualifier value),4180186
4245024,Ibo (ethnic group),4180186
4245254,one half day,4180186
4245254,1/2day (qualifier value),4180186
4245255,Milligram/kilogram,4180186
4245255,Milligram/kilogram (qualifier value),4180186
4245256,Gram/kilogram,4180186
4245256,Gram/kilogram (qualifier value),4180186
4245713,Cubic meter/second (qualifier value),4180186
4245713,Cubic meter/second,4180186
4245713,Cubic metre/second,4180186
4245756,Marshallese (ethnic group),4180186
4246815,Gram/actuation,4180186
4246815,Gram/actuation (qualifier value),4180186
4246828,International unit/milligram,4180186
4246828,International unit/milligram (qualifier value),4180186
4246829,Megainternational unit (qualifier value),4180186
4246829,mega unit,4180186
4246830,Milligram/gram,4180186
4246830,Milligram/gram (qualifier value),4180186
4246831,Milligram/milligram (qualifier value),4180186
4246831,Milligram/milligram,4180186
4246832,Micrograms/72 hours (qualifier value),4180186
4246832,Micrograms/72 hours,4180186
4246832,microgram/72 hours,4180186
4247162,Ellice Islanders (ethnic group),4180186
4248713,Icelanders (ethnic group),4180186
4249154,Caingang (ethnic group),4180186
4249883,Maori,4180186
4249883,MÄori (ethnic group),4180186
4250319,Melanuans (ethnic group),4180186
4251434,"Surgically transgendered transsexual, male-to-female (finding)",4180186
4251760,Apache (ethnic group),4180186
4252057,milligrams/16 hours,4180186
4252057,Milligrams/16 hours,4180186
4252057,Milligrams/16 hours (qualifier value),4180186
4252057,mg/16 hours,4180186
4252058,Milligrams/72 hours,4180186
4252058,Milligrams/72 hours (qualifier value),4180186
4252058,mg/72 hours,4180186
4255052,Dose,4180186
4255052,Unit dose (qualifier value),4180186
4255053,Unit of drug administration (qualifier value),4180186
4255054,Microgram/actuation (qualifier value),4180186
4255054,Microgram/actuation,4180186
4255054,microgram/actuation,4180186
4255055,Milligram/actuation (qualifier value),4180186
4255055,Milligram/actuation,4180186
4255056,Unit/actuation (qualifier value),4180186
4255690,Kallikrein inactivator unit (qualifier value),4180186
4255690,Kallikrein inactivator unit - KIU,4180186
4262177,Ethnic groups,4180186
4262177,Ethnic group finding (finding),4180186
4262177,Ethnicity,4180186
4262464,Cubic metre,4180186
4262464,Cubic meter,4180186
4262464,Cubic meter (qualifier value),4180186
4262465,kilogram/sec,4180186
4262465,Kilogram/second,4180186
4262465,Kilogram/second (qualifier value),4180186
4262466,Square decimeter (qualifier value),4180186
4262466,square decimetre,4180186
4262466,Square decimeter,4180186
4262467,Gram/square meter,4180186
4262467,Gram/square meter (qualifier value),4180186
4262467,Gram/square metre,4180186
4262468,Microgram/kilogram/minute,4180186
4262468,Microgram/kilogram/minute (qualifier value),4180186
4262470,Volume per unit mass (qualifier value),4180186
4263311,Badagas (ethnic group),4180186
4263713,Somalis (ethnic group),4180186
4264197,Bruneians (ethnic group),4180186
4265731,Percentage diameter reduction (qualifier value),4180186
4265731,% diameter reduction,4180186
4265731,Percent diameter reduction,4180186
4267217,Slovak (ethnic group),4180186
4268432,White Scottish (ethnic group),4180186
4268433,Other white British ethnic group (ethnic group),4180186
4268709,Gender finding (finding),4180186
4269914,Venezuelan Indians (ethnic group),4180186
4269942,Maya (ethnic group),4180186
4270899,Choco (ethnic group),4180186
4270900,Taiwanese (ethnic group),4180186
4273384,Hungarian (ethnic group),4180186
4273538,New Hebrideans (ethnic group),4180186
4274415,Finding of ethnicity / related nationality data,4180186
4274415,Finding of ethnicity / related nationality data (finding),4180186
4276043,Indians (Hindi-speaking) (ethnic group),4180186
4277901,Blackfeet (ethnic group),4180186
4279480,Huasteco (ethnic group),4180186
4281687,Amerind (ethnic group),4180186
4282477,Lapps (ethnic group),4180186
4283366,Msutu (ethnic group),4180186
4283895,Micronesians (ethnic group),4180186
4285116,Austrians (ethnic group),4180186
4287492,% area reduction,4180186
4287492,Percentage area reduction (qualifier value),4180186
4287492,Percent area reduction,4180186
4288402,Centigram,4180186
4288402,Centigram (qualifier value),4180186
4288403,Cubic millimeter,4180186
4288403,Cubic millimeter (qualifier value),4180186
4288403,cubic millimetre,4180186
4288404,Unit/cubic meter (qualifier value),4180186
4288404,Unit per cubic meter,4180186
4288404,Unit/cubic metre,4180186
4288404,Unit per cubic metre,4180186
4288404,unit/m3,4180186
4288404,Unit per meter cubed,4180186
4288404,Unit/cubic meter,4180186
4288404,Unit per metre cubed,4180186
4288405,Mass per unit area (qualifier value),4180186
4288406,Mcg/m2 (qualifier value),4180186
4288407,Milliequivalent/kilogram (qualifier value),4180186
4288407,Milliequivalent/kilogram,4180186
4288408,microlitre/g,4180186
4288408,microliter/g,4180186
4288408,mL/kg (qualifier value),4180186
4289159,Irani (ethnic group),4180186
4292111,Fulani (ethnic group),4180186
4292272,Ghanaians (ethnic group),4180186
4295144,Yanomama (ethnic group),4180186
4296018,Filipinos (ethnic group),4180186
4296606,Ugandans (ethnic group),4180186
4296997,Zulu (ethnic group),4180186
4297319,Germans (ethnic group),4180186
4297790,Swiss (ethnic group),4180186
4297991,Huichol (ethnic group),4180186
4298426,Kwakiutl (ethnic group),4180186
4298833,Atacamenos (ethnic group),4180186
4301306,Bororo (ethnic group),4180186
4302051,% deficient,4180186
4302051,Percentage deficient (qualifier value),4180186
4302051,Percent deficient,4180186
4302059,Milligrams haemoglobin per gram,4180186
4302059,mg Hb/g,4180186
4302059,Milligrams hemoglobin per gram,4180186
4302059,Milligrams hemoglobin per gram (qualifier value),4180186
4302078,Nanomoles bone collagen equivalents,4180186
4302078,Nanomoles bone collagen equivalents (qualifier value),4180186
4302203,Milligram per centimeter squared,4180186
4302203,Milligram/centimeter2,4180186
4302203,Milligram per centimetre squared,4180186
4302203,Milligram/centimeter2 (qualifier value),4180186
4302203,Milligram/centimetre2,4180186
4302205,Percentage excreted (qualifier value),4180186
4302205,% excreted,4180186
4302205,Percent excreted,4180186
4302353,Total/mechanical (qualifier value),4180186
4302353,Total/mechanical,4180186
4302361,Arbitrary unit/milliliter,4180186
4302361,Arbitrary unit/mL,4180186
4302361,Arbitrary unit per milliliter,4180186
4302361,Arbitrary unit per milliliter (qualifier value),4180186
4302361,Arbitrary unit/millilitre,4180186
4302361,Arbitrary unit per millilitre,4180186
4302500,Millilitre/millilitre,4180186
4302500,Millilitre per millilitre,4180186
4302500,Milliliter per milliliter,4180186
4302500,Milliliter/milliliter,4180186
4302500,Milliliter/milliliter (qualifier value),4180186
4302502,mcg/gm Hb,4180186
4302502,Micrograms per gram haemoglobin,4180186
4302502,Micrograms per gram hemoglobin,4180186
4302502,Micrograms per gram hemoglobin (qualifier value),4180186
4302653,Disintegrations per minute (qualifier value),4180186
4302653,Disintegrations per minute,4180186
4302782,Dollars per second,4180186
4302782,Dollars per second (qualifier value),4180186
4302813,Log base 10,4180186
4302813,Log base 10 (qualifier value),4180186
4302939,Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody (qualifier value),4180186
4302939,Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody,4180186
4302939,Arbitrary unit of IgA isotype for phosphatidylserine antibody,4180186
4303089,Percentage volume (qualifier value),4180186
4303089,% volume,4180186
4303089,Percent volume,4180186
4303093,Unit of antigen assay (qualifier value),4180186
4303103,N - index of refraction,4180186
4303103,Index of refraction (qualifier value),4180186
4303259,Kilocalories per kilogram per day (qualifier value),4180186
4303259,Kilocalories per kilogram per day,4180186
4303259,Kilocalories/kilogram/day,4180186
4303374,Thousands/microliter,4180186
4303374,x10(3)/microliter,4180186
4303374,Thousands/microlitre,4180186
4303374,x10(3)/microlitre,4180186
4303374,thou/mcL,4180186
4303374,x10(3)/microliter (qualifier value),4180186
4303374,Thousands/mcL,4180186
4303381,Microgram equivalents per milliliter,4180186
4303381,Microgram equivalents per millilitre,4180186
4303381,Microgram equivalents per milliliter (qualifier value),4180186
4303407,Unit of mathematical analysis (qualifier value),4180186
4303540,Non-International System of Units unit of energy per mass per time,4180186
4303540,Non-International System of Units unit of energy per mass per time (qualifier value),4180186
4303648,Log international units per milliliter,4180186
4303648,Log international units per milliliter (qualifier value),4180186
4303648,Log international units per millilitre,4180186
4303654,Thousands/mcL,4180186
4303654,Thousands/microliter,4180186
4303654,Thousands/microliter (qualifier value),4180186
4303654,Thousands/microlitre,4180186
4303660,Gigabecquerel/milliliter (qualifier value),4180186
4303660,Gigabecquerel per milliliter,4180186
4303660,Gigabecquerel/milliliter,4180186
4303660,Gigabecquerel per millilitre,4180186
4303660,Gigabecquerel/millilitre,4180186
4303686,Arbitrary unit of immunoglobulin M isotype for phospholipid antigen,4180186
4303686,Arbitrary unit of immunoglobulin M isotype for phospholipid antigen (qualifier value),4180186
4303686,Arbitrary unit of IgM isotype for phospholipid antigen,4180186
4303959,Dollars per month (qualifier value),4180186
4303959,Dollars per month,4180186
4303978,Nanomoles per milligram creatinine,4180186
4303978,nmol/mg creatinine,4180186
4303978,Nanomoles per milligram creatinine (qualifier value),4180186
4304247,x10(6)/microliter (qualifier value),4180186
4304247,x10(6)/microlitre,4180186
4304247,x10(6)/microliter,4180186
4304262,Micrograms thyroxine per deciliter,4180186
4304262,ug T4/dL,4180186
4304262,Micrograms thyroxine per decilitre,4180186
4304262,Micrograms thyroxine per deciliter (qualifier value),4180186
4304402,Nanomoles per deciliter of glomerular filtrate,4180186
4304402,Nanomoles per deciliter of glomerular filtrate (qualifier value),4180186
4304402,Nanomoles per decilitre of glomerular filtrate,4180186
4304413,Gibbs energy,4180186
4304413,Gibbs free energy (qualifier value),4180186
4304416,Unit/mg,4180186
4304416,Unit/milligram (qualifier value),4180186
4304416,Unit/milligram,4180186
4304416,Unit per milligram,4180186
4304416,unit/mg,4180186
4304429,mmol/specimen,4180186
4304429,Millimole per specimen (qualifier value),4180186
4304429,Millimole per specimen,4180186
4304542,Tongan (ethnic group),4180186
4304553,umol/gm/yr,4180186
4304553,Micromoles per gram per year,4180186
4304553,Micromoles per gram per year (qualifier value),4180186
4304564,Delta optical density (qualifier value),4180186
4304564,Delta optical density,4180186
4304572,Unit/centimeter2,4180186
4304572,Unit/square cm,4180186
4304572,Unit per square cm,4180186
4304572,Unit/cm2,4180186
4304572,Unit per square centimetre,4180186
4304572,Unit per square centimeter,4180186
4304572,Unit/centimeter2 (qualifier value),4180186
4304572,Unit/centimetre2,4180186
4304572,unit/square cm,4180186
4304574,Sprays,4180186
4304574,Spray,4180186
4304574,Spray - unit of product usage (qualifier value),4180186
4304586,Multiple of the median (qualifier value),4180186
4304586,Multiple of the median,4180186
4304718,Milligrams per decilitre erythrocytes,4180186
4304718,Milligrams per deciliter erythrocytes (qualifier value),4180186
4304718,Milligrams per deciliter erythrocytes,4180186
4304718,mg/dL Ercs,4180186
4304727,Arbitrary unit of immunoglobulin A isotype for phospholipid antigen per milliliter (qualifier value),4180186
4304727,Arbitrary unit of IgA isotype for phospholipid antigen per milliliter,4180186
4304727,Arbitrary unit of immunoglobulin A isotype for phospholipid antigen per milliliter,4180186
4304727,Arbitrary unit of IgA isotype for phospholipid antigen per millilitre,4180186
4304727,Arbitrary unit of IgA isotype for phospholipid antigen/mL,4180186
4304727,Arbitrary unit of immunoglobulin A isotype for phospholipid antigen per millilitre,4180186
4304885,Unit/10(10) (qualifier value),4180186
4304908,Kilocalories/kilogram/hour,4180186
4304908,Kilocalories per kilogram per hour,4180186
4304908,Kilocalories per kilogram per hour (qualifier value),4180186
4305035,Milliosmoles per kilogram H2O,4180186
4305035,Milliosmoles per kilogram H2O (qualifier value),4180186
4305035,mosmol/kg H2O,4180186
4305035,Milliosmoles per kilogram water,4180186
4305036,Microgram per specimen (qualifier value),4180186
4305036,Microgram per specimen,4180186
4305036,ug/specimen,4180186
4305058,Unit of bone density (qualifier value),4180186
4305370,Box - unit of product usage (qualifier value),4180186
4305370,Box,4180186
4305370,Boxes,4180186
4305388,Tubes,4180186
4305388,Tube,4180186
4305388,Tube - unit of product usage (qualifier value),4180186
4305388,tube,4180186
4305534,Units of concentraion for glomerular filtrate (qualifier value),4180186
4305548,Bottles,4180186
4305548,Bottle,4180186
4305548,Bottle - unit of product usage (qualifier value),4180186
4305548,bottle,4180186
4305560,% live,4180186
4305560,Percentage live (qualifier value),4180186
4305560,Percent live,4180186
4305595,Black Jews (ethnic group),4180186
4305688,Millimole per kilogram per minute (qualifier value),4180186
4305688,Millimole per kilogramme per minute,4180186
4305688,Millimole/kilogram/minute,4180186
4305688,Millimole per kilogram per minute,4180186
4305691,Dollars per unit (qualifier value),4180186
4305691,Dollars per unit,4180186
4305706,% precipitation,4180186
4305706,Percentage precipitation (qualifier value),4180186
4305706,Percent precipitation,4180186
4305825,Dollars per day,4180186
4305825,Dollars per day (qualifier value),4180186
4305828,Nanogram per kilogram,4180186
4305828,Nanogram/kilogram,4180186
4305828,Nanogram per kilogram (qualifier value),4180186
4305855,Bases,4180186
4305855,Base,4180186
4305855,Base - unit of product usage (qualifier value),4180186
4306003,Gigabecquerel,4180186
4306003,Gigabecquerel (qualifier value),4180186
4306184,Percentage inhibition (qualifier value),4180186
4306184,Percent inhibition,4180186
4306184,% inhibition,4180186
4306671,Patch,4180186
4306671,Patches,4180186
4306671,Patch - unit of product usage (qualifier value),4180186
4306671,patch,4180186
4307864,Nanogram/square meter (qualifier value),4180186
4307864,Nanogram/square meter,4180186
4307864,Nanogram/square metre,4180186
4308112,Thais (ethnic group),4180186
4308638,Nanogram/minute,4180186
4308638,Nanogram/minute (qualifier value),4180186
4308638,Nanogram per minute,4180186
4308897,Luo (ethnic group),4180186
4309093,Arbitrary unit of IgA isotype for phosphatidylserine antibody/milliliter,4180186
4309093,Arbitrary unit of IgA isotype for phosphatidylserine antibody/millilitre,4180186
4309093,Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody/millilitre,4180186
4309093,Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody/milliliter (qualifier value),4180186
4309093,Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody/milliliter,4180186
4309511,Russians (ethnic group),4180186
4309789,Bushmen (ethnic group),4180186
4309952,Eskimo (ethnic group),4180186
4310842,munit/kg/day,4180186
4310842,Milliunit/kilogram/day,4180186
4310842,Milliunit/kilogram/day (qualifier value),4180186
4310842,Milliunit per kilogram per day,4180186
4310862,Nanogram/hour (qualifier value),4180186
4310862,Nanogram per hour,4180186
4310862,Nanogram/hour,4180186
4311157,Milliliter/kilogram/minute,4180186
4311157,Milliliter/kilogram/minute (qualifier value),4180186
4311157,Millilitre per kilogram per minute,4180186
4311157,Milliliter per kilogram per minute,4180186
4311157,Millilitre/kilogram/minute,4180186
4311309,Arbitrary unit of IgM isotype for phosphatidylserine antigen/milliliter,4180186
4311309,Arbitrary unit of immunoglobulin M isotype for phosphatidylserine antigen/milliliter (qualifier value),4180186
4311309,Arbitrary unit of immunoglobulin M isotype for phosphatidylserine antigen/milliliter,4180186
4311309,Arbitrary unit of IgM isotype for phosphatidylserine antigen/millilitre,4180186
4311309,Arbitrary unit of immunoglobulin M isotype for phosphatidylserine antigen/millilitre,4180186
4312905,munit/kg/hr,4180186
4312905,Milliunit/kilogram/hour (qualifier value),4180186
4312905,Milliunit per kilogram per hour,4180186
4312905,Milliunit/kilogram/hour,4180186
4313587,Samoan (ethnic group),4180186
4313630,Milliunit per kilogram per minute,4180186
4313630,Milliunit/kilogram/minute (qualifier value),4180186
4313630,Milliunit/kilogram/minute,4180186
4313630,munit/kg/min,4180186
4313773,Nanogram/kilogram/day (qualifier value),4180186
4313773,Nanogram/kilogram/day,4180186
4313773,Nanogram per kilogram per day,4180186
4314164,Milliunit/hour,4180186
4314164,Milliunit/hour (qualifier value),4180186
4314164,Milliunit per hour,4180186
4314164,munit/hr,4180186
4317261,Dutch (ethnic group),4180186
4317523,Shoshone (ethnic group),4180186
4318647,Indonesians (ethnic group),4180186
4321400,Fijian (ethnic group),4180186
4323501,bar,4180186
4323501,Bar,4180186
4323501,Bar - unit of product usage (qualifier value),4180186
4323551,Pygmies (ethnic group),4180186
4324753,Pellet,4180186
4324753,Pellet - unit of product usage (qualifier value),4180186
4325374,Equivalents per unit mass (qualifier value),4180186
4326197,Gum,4180186
4326197,Gum - unit of product usage (qualifier value),4180186
4326331,Suppository,4180186
4326331,Suppository - unit of product usage (qualifier value),4180186
4326331,suppository,4180186
4326740,Labradors (ethnic group),4180186
4327102,Sponge,4180186
4327102,Sponge - unit of product usage (qualifier value),4180186
4327656,Mapuche (ethnic group),4180186
4337671,Nez PercÃ© (ethnic group),4180186
4337671,Nez Perce,4180186
35624217,unit (qualifier value),4180186
35624217,Unit (qualifier value),4180186
35624671,Unit of measure (qualifier value),4180186
35625962,Million units per hour,4180186
35625962,Million units per hour (qualifier value),4180186
35626040,Million units per minute,4180186
35626040,Million units per minute (qualifier value),4180186
35626197,Million units per kilogram,4180186
35626197,Million units per kilogram (qualifier value),4180186
35626198,Milligram phenytoin sodium equivalents per kilogram (qualifier value),4180186
35626198,Milligram phenytoin sodium equivalents per kilogramme,4180186
35626198,Milligram phenytoin sodium equivalents per kilogram,4180186
36675593,Non-binary gender (finding),4180186
36676448,Change in Gibbs energy,4180186
36676448,Delta G (qualifier value),4180186
36676448,Change of Gibbs free energy,4180186
36685921,cell/ml (qualifier value),4180186
36712829,Transgender,4180186
36712829,Transgender identity (finding),4180186
36713937,Czech Roma (ethnic group),4180186
36713938,Romanian Roma (ethnic group),4180186
36713939,Slovak Roma (ethnic group),4180186
36713940,Hungarian Roma (ethnic group),4180186
36713941,Polish Roma (ethnic group),4180186
36717066,Bulgarian Roma (ethnic group),4180186
36717683,Roma (ethnic group),4180186
36717683,Roma ethnic group,4180186
37103740,leech (qualifier value),4180186
37103741,teragenome copies (qualifier value),4180186
37103742,teragenome copies/ml (qualifier value),4180186
37103743,pouch (qualifier value),4180186
37111523,Fibrinogen equivalent unit (qualifier value),4180186
37111523,FEU - Fibrinogen equivalent unit,4180186
37111524,D-dimer unit (qualifier value),4180186
37111524,DDU - D-dimer unit,4180186
37116277,Unit of presentation (unit of presentation),4180186
37116278,Tablet (unit of presentation),4180186
37116279,Capsule (unit of presentation),4180186
37116309,Applicator (unit of presentation),4180186
37116310,Actuation (unit of presentation),4180186
37116311,Barrel (unit of presentation),4180186
37116312,Blister (unit of presentation),4180186
37116313,Block (unit of presentation),4180186
37116314,Bottle (unit of presentation),4180186
37116315,Cartridge (unit of presentation),4180186
37116316,Chewing gum (unit of presentation),4180186
37116317,Container (unit of presentation),4180186
37116318,Cylinder (unit of presentation),4180186
37116319,Dressing (unit of presentation),4180186
37116320,Drop (unit of presentation),4180186
37116321,Film (unit of presentation),4180186
37116322,Implant (unit of presentation),4180186
37116323,Inhaler (unit of presentation),4180186
37116324,Insert (unit of presentation),4180186
37116325,Jar (unit of presentation),4180186
37116326,Lozenge (unit of presentation),4180186
37116327,Lyophilisate (unit of presentation),4180186
37116328,Matrix (unit of presentation),4180186
37116329,Pad (unit of presentation),4180186
37116330,Pastille (unit of presentation),4180186
37116331,Patch (unit of presentation),4180186
37116332,Pen (unit of presentation),4180186
37116333,Pessary (unit of presentation),4180186
37116334,Pillule (unit of presentation),4180186
37116335,Pipette (unit of presentation),4180186
37116336,Plaster (unit of presentation),4180186
37116337,Plug (unit of presentation),4180186
37116338,Sachet (unit of presentation),4180186
37116339,Sponge (unit of presentation),4180186
37116340,Spoonful (unit of presentation),4180186
37116341,Stick (unit of presentation),4180186
37116342,Straw (unit of presentation),4180186
37116343,Strip (unit of presentation),4180186
37116344,Suppository (unit of presentation),4180186
37116345,Syringe (unit of presentation),4180186
37116346,Tampon (unit of presentation),4180186
37116347,Thread (unit of presentation),4180186
37116348,Tube (unit of presentation),4180186
37116349,Vessel (unit of presentation),4180186
37116350,Vial (unit of presentation),4180186
37116384,Ukrainian (ethnic group),4180186
37116650,Canadian (ethnic group),4180186
37117742,Ampule (unit of presentation),4180186
37117742,Ampoule,4180186
37117743,Bag (unit of presentation),4180186
37117744,Cachet (unit of presentation),4180186
37118590,Cup (unit of presentation),4180186
37118591,Pouch (unit of presentation),4180186
37118592,System (unit of presentation),4180186
37209073,million plaque forming units (qualifier value),4180186
37209074,million plaque forming units/ml (qualifier value),4180186
37209075,plaque forming units (qualifier value),4180186
37209076,plaque forming units/ml (qualifier value),4180186
37303838,tera vector genome (qualifier value),4180186
37303839,vector genome (qualifier value),4180186
37310248,tera vector genome/ml (qualifier value),4180186
37310249,vector genome/ml (qualifier value),4180186
37310250,elastomeric device/ml (qualifier value),4180186
37310251,billion vector genome (qualifier value),4180186
37310252,billion vector genome/ml (qualifier value),4180186
37310253,elastomeric device (qualifier value),4180186
37311157,Serving (qualifier value),4180186
37394011,Ethnicity not stated (finding),4180186
40319840,Race: Japanese (finding),4180186
40481063,Weight/weight ratio,4180186
40481063,Weight/weight ratio (qualifier value),4180186
40483304,Romanian (ethnic group),4180186
40567223,u/kg (qualifier value),4180186
42532299,cell/square cm (qualifier value),4180186
42535662,Litre per minute per metre squared,4180186
42535662,L/min/m2,4180186
42535662,Liter per minute per meter squared (qualifier value),4180186
42535662,Liter per minute per square meter,4180186
42535662,Litre per minute per square metre,4180186
42536269,Scandinavian (ethnic group),4180186
43021231,milliampere,4180186
43021231,Milliampere,4180186
43021231,Milliampere (qualifier value),4180186
43021231,milliamp,4180186
43021232,kV - kilovolt,4180186
43021232,kilovolt (qualifier value),4180186
43021233,millivolt (qualifier value),4180186
43021233,mV - millivolt,4180186
43021234,MV - megavolt,4180186
43021234,megavolt (qualifier value),4180186
43021235,volt (qualifier value),4180186
43021235,V - volt,4180186
44777641,picomol per gram hemoglobin,4180186
44777642,picomol per hour and milligram of hemoglobin,4180186
44777643,picomol per kilogram,4180186
44782527,Microgram per litre fibrinogen equivalent unit,4180186
44782527,Microgram per liter fibrinogen equivalent unit (qualifier value),4180186
44782527,mcg/L FEU,4180186
44783454,Unit of haemostatic measurement,4180186
44783454,Unit of hemostatic measurement (qualifier value),4180186
44783455,Microgram per litre D-dimer unit,4180186
44783455,mcg/L D-DU,4180186
44783455,Microgram per liter D-dimer unit (qualifier value),4180186
44783456,Nanogram per millilitre fibrinogen equivalent unit,4180186
44783456,ng/mL FEU,4180186
44783456,Nanogram per milliliter fibrinogen equivalent unit (qualifier value),4180186
44783458,Nanograms per milliliter D-dimer unit,4180186
44783458,Nanograms per milliliter D-dimer unit (qualifier value),4180186
44783458,ng/mL D-DU,4180186
44783458,Nanogram per millilitre D-dimer unit,4180186
44783461,Milligram per liter fibrinogen equivalent unit (qualifier value),4180186
44783461,Milligram per litre fibrinogen equivalent unit,4180186
44783461,mg/L FEU,4180186
44783463,Milligram per liter D-dimer unit (qualifier value),4180186
44783463,Milligram per litre D-dimer unit,4180186
44783463,mg/L D-DU,4180186
44783470,Micrograms per milliliter fibrinogen equivalent unit,4180186
44783470,Microgram per millilitre fibrinogen equivalent unit,4180186
44783470,mcg/mL FEU,4180186
44783470,Micrograms per milliliter fibrinogen equivalent unit (qualifier value),4180186
44783472,mcg/mL D-DU,4180186
44783472,Microgram per millilitre D-dimer unit,4180186
44783472,Microgram per milliliter D-dimer unit (qualifier value),4180186
44783988,Ehrlich units/deciliter,4180186
44783988,EU/dL,4180186
44783988,Ehrlich units per deciliter (qualifier value),4180186
44783988,Ehrlich units per decilitre,4180186
44784127,Microgram/2 hours,4180186
44784127,Microgram/2 hours (qualifier value),4180186
44787809,Caribbean - ethnic category 2001 census (finding),4180186
44787836,Indian or British Indian - ethnic category 2001 census (finding),4180186
44787837,English - ethnic category 2001 census (finding),4180186
44787838,Black and White - ethnic category 2001 census (finding),4180186
44787839,Sinhalese - ethnic category 2001 census (finding),4180186
